USER_ID;ITEM_ID;RATING
T9194RTpatrickp;4095987435;5
ab7111;4095987435;5
aella123;4095987435;5
RetoG248;4095987435;5
RetoG248;4095987435;5
Hanspi;4095987435;5
RetoG248;4095987435;5
arthurg23;4095987435;1
h999;4095987435;5
Felsi;4095987435;5
8304WB;4095987435;5
TastyHomer;4095987435;4
BarbaraF8000;4095987419;5
hanuf2017;4095987419;5
LaSue90;4095987419;5
jen_kolb;4095987419;5
Travelaround2016;4095987419;4
sanseuz;4095987419;5
TravelNishi;4095987419;3
HapeGe62;4095987419;4
haniiyah;4095987419;1
david-f-124267;4095987419;5
cundpc;4095987419;1
Gogg1;4095987419;4
tempcons;4095987419;4
ChristianB7368;4095987419;4
Anjalisp;4095987419;4
Ray81;4095987419;4
Weiss044;4095987419;5
LucaP3891;4095987419;4
puffinsandmuffins;4095987419;4
413ren_k;4095987419;4
Kate_Phanie;4095987419;5
Alessiogiuliano1;4095987419;4
LucaP3891;4095987419;4
Art_ZH8000;4095987419;4
XELA91;4095987419;5
xli192019;4095987419;2
marcow836;4095987419;4
112salvatores;4095987419;3
598stefanm;4095987419;3
aschwanden;4095987419;5
EarwenEarendil;4095987419;4
amelliger;4095987419;4
Choli74;4095987419;4
MatTiger;4095987419;4
MarkWinti;4095987419;4
Soledad6;4095987419;4
482claudiav;4095987419;4
S4321HTmarcoc;763523652;5
auackerpflug;763523652;5
pulmi04;763523652;4
brigittek193;763523652;4
Thebachmannfamily;763523652;5
cheeky-kea;763523652;4
515heleni;763523652;5
486Ma_Ri;763523652;5
arlicht55;763523652;4
E4081MStoms;763523652;4
_samuel_kern;763523652;5
auackerpflug;763523652;5
miroculix;763523652;5
pumpeline;763523652;5
carinastraehl;763523652;5
anniberger;763523652;4
MartinoSinitalia;763523652;5
kevinlV2780LC;763523652;5
amelliger;763523652;4
MarkusG1855;763523652;5
nicolefehrmann;763523652;5
holenstone;763523652;5
MeryGrape;763523652;3
Satoriosaka;763523652;4
pumpeline;763523652;5
terS12684;763523652;5
Sternkind;763523652;5
246ursb;763523652;4
630florianb;763523652;5
777stefanu;763523652;5
FormerCaliBoy;763523652;4
ZO-O300;763523652;5
Chrigel2014;763523652;4
952tizians;763523652;4
JuergG;4095400193;5
buehrer2016;4095400193;5
grossluk;4095400193;4
356steffeng;4095400193;5
mkellerhatesteller;4095400193;5
LePierreEtViviane;4095400193;4
Grubear22;4095400193;5
0601va;4095400193;4
tangimoana;4095400193;5
BettyBalboa;4095400193;5
traO517;4095400193;5
Franziska09;4095400193;5
80MarianneR;4095400193;4
Restaurant-Geniesser;4095400193;5
Chantal_ZH70;4095400193;5
pulmi04;4095400193;4
Mala82;4095400193;5
josepht85;4095400193;5
905antjen;4095400193;5
giuseppesE3144YO;4095400193;5
U4229XMpatricka;4095400193;5
princess_schweiz;4095400193;5
MZ-CH;4095400193;5
323uh;4095400193;3
silversurfer130;4095400193;5
Tripavisor0876523641;4095400193;5
Suretipp;4095400193;4
TiKoWi;4095400193;2
Torte77;4095400193;4
waldhoff;4095400193;5
travel67441;4095400193;4
barbaradQ4613YS;4095400193;5
675angelikag;4095400193;5
karinli_binli;4095400193;4
19cupcake87;4095400193;5
schnei;4095400193;4
andreasoeldi;4095400193;3
Ilz-mat;4095400193;5
Z1432GQsimong;4095400193;2
kiwinads;4095400193;2
ukyonline;4095400193;5
Thierry_Luc;4095400193;4
Crine83;4095400193;5
MarleneS2671;4095400193;5
132_Roger;4095400193;5
SarahS13288;4095400193;5
beatas728;4095400193;4
xw22;4095400193;4
Anja_Schoeb;4095400193;5
marianne_locher_ch;4095400193;4
871haraldf;4095400193;5
MatTiger;4095400193;5
Wahlhessin;4095400193;5
bart_simpson46;4095400193;3
silugima;4095400193;5
694raphaelt;4095400193;5
dominics635;4095400193;5
Rovohi;4095400193;5
NicoleB83B;4095400193;5
IngredientsTraveller;4095400193;5
Gloor_M;4095400193;4
SarahS13288;4095400193;5
MauriceNaef;4095400193;5
bluegreenwoman;4095400193;5
MelNat87;4095400193;4
DaveHeggli;4095400193;5
CellaZimmi;4095400193;5
Martin_P6219;4095400193;5
mikesY2461LE;4095400193;4
ction42;4095400193;5
MarkWinti;4095400193;4
hussigg;4095400193;5
ChristianF3877;4095400193;5
Choli74;4095400193;5
235sandrab;4095400193;5
schnei;4095400193;5
Schoeggeler88;4095400193;5
U9582ILpetern;4095400193;5
Romifers;4095400193;4
andreabK8993VX;4095400193;5
heinzl109;4095400193;4
arlicht55;4095400193;4
moecklim;4095400193;5
barbara_x7;4095400193;5
gossweiler;4095400193;5
OliverB2722;4095400193;5
JanineH1223;4095400193;5
sarabX5046VF;4095400193;5
bart_simpson46;4095400193;5
Geristo;4095400193;5
mamahoch3;4095400193;5
suttvan;4095400193;2
konradm400;4095400193;5
Y9583BUlucaa;4095400193;4
I8650EFmicheller;4095400193;5
FredyK966;4095400193;5
Hantastisch;4095400193;5
mbrunner76;4095400193;5
ab7111;4095400193;5
markusb237;4095400193;5
mad69;4095400193;4
78pascalm;4095400193;5
Montelupoconsult;4095400193;5
jule_1990;4095400193;5
sandrow320;4095400193;5
Meldek_ch;4095400193;5
JoeU178;4095400193;5
wadagou;4095400193;5
Ray81;4095400193;4
bi52016;4095400193;4
Meerrauschen;4095400193;5
Aqua1973;4095400193;4
363;4095400193;5
Cosmopolitan384661;4095400193;5
Nomad674571;4095400193;4
amonam360;4095400193;5
298marcelk;4095400193;5
842MarkB;4095400193;5
andb996;4095400193;3
1903tripadviser;4095400193;4
Neuhof_B_2_2;4095400193;5
DinaP771;4095400193;4
185antoinetteg;4095400193;4
RitaS5176;4095400193;5
Nagelanne;4095400193;5
T7708SKthomasj;4095400193;5
kburkhard;4095400193;5
Nero25;4095400193;5
silugima;4095400193;5
I4157JVchrisj;4095400193;3
peggytime78;4095400193;5
TamaraR1950;4095400193;5
ChristianS2388;4095400193;5
aurafV6014XC;4095400193;5
Soledad6;4095400193;5
B2184JIdanb;4095400193;5
manw779;4095400193;5
vflaiban;4095400193;5
216stefanh;4095400193;4
aaline;4095400193;5
699andih;4095400193;5
385stefane;4095400193;5
_cea_piotrowski;4095400193;1
anneblockzurich;4095400193;5
uedin;4095400193;4
Erfolg12;4095400193;5
FlyGripen;4095400193;5
andresito1978;4095400193;5
Capricorn865;4095400193;5
Grinschel;4095400193;5
Nero25;4095400193;5
DesireeN945;4095400193;5
schroray;4095400193;5
aimundo769;4095400193;5
Mini-rockabella;4095400193;5
Trutt71;4095400193;4
TTo-the-Bike1964;4095400193;5
OlivierR639;4095400193;4
18noah;4095400193;5
322fritzw;4095400193;4
116mz;4095400193;4
Sceadu74;4095400193;4
markusk910;4095400193;5
246ursb;4095400193;5
Naftali69;4095400193;4
730inesh;4095400193;5
18hansf;4095400193;5
adith;4095400193;5
silviok754;4095400193;5
uebinater;4095400193;5
Aveelina;4095400193;5
SMichael12;4095400193;5
simonmM8310DK;4095400193;5
giga8005;4095400193;5
Gaisbogg;4095400193;5
Inappix;4095400193;5
Guex86;4095400193;5
domecia;4095400193;5
kathrinc2013;4095400193;5
RogerMeili;4095400193;5
terWahn;4095400193;5
nes19682015;4095400193;5
Satchmo1969;4095400193;5
JuergF67;4095400193;5
mariusfkraemer;4095400193;5
SpaTest;4095400193;4
Burjac;4095400193;5
JuiceJus;4095400193;5
921aem;4095400193;5
aura_hy196;4095400193;5
sabrinag120;4095400193;5
276patrikk;4095400193;5
Vren-Fisch;4095400193;5
nly56;4095400193;4
Nemanja2211;4095400193;1
Rud0lfG;4095400193;5
msspanda;4095400193;5
O8130ADmichelb;4095400193;5
SaraB8299;4095400193;5
damkato;4095400193;5
Fishermansfriend2015;4095400193;4
danielpP4359SH;4095400193;5
Mimi0000000_0;4095400193;5
18noah;4095400193;5
bischod;4095400193;4
armandoc115;4095400193;5
F4683PHmartinw;4095400193;2
474regulah;4095400193;5
alexsU1233OD;4095400193;5
Maienne;4095400193;5
486jeannineb;4095400193;5
jasmine_winti;4095400193;5
viktorb26;4095400193;5
334bet;4095400193;5
DrBBUster;4095400193;4
Floormiller;4095400193;5
sery99;4095400193;5
WATCH2013;4095400193;4
Bluec65;4095400193;5
marinho85;4095400193;5
Inefraesi;4095400193;5
nadines648;4095400193;5
865DanielC;4095400193;5
666ayselh;4095400193;5
Y7168IQnicoles;4095400193;5
Dingue_32;4095400193;5
Finocc;4095400193;5
LandeiKlafi;4095400193;5
Garon-bm;4095400193;4
18noah;4095400193;5
patrigo82;4095400193;4
Saendu24;4095400193;5
simoneb653;4095400193;5
Nizami_ch;4095400193;5
t18237;4095400193;5
D7124HTchristianb;4095400193;5
thomaspachl;4095400193;5
JuiceJus;4095400193;5
Gaisbogg;4095400193;5
Maienne;4095400193;5
katjao339;4095400193;5
Eddjjjjjj;4095400193;5
715melanief;4095400193;4
Il_Gatto_CH;4095400193;3
1879;4095400193;4
156damiank;4095400193;4
BrunoS807;4095400193;5
adrianw214;4095400193;5
SandraPazeller;4095400193;5
tutusc;4095400193;5
TheFabRitz;4095400193;5
MichaelV763;4095400193;5
sakira1;4095400193;3
parththepan;4095400193;5
344jurajs;4095400193;4
U7981NTdonc;4095987424;2
Frenchfresh;4095987424;4
Road61819107746;4095987424;5
aede59;4095987424;4
ANSGAR_SCHAEFER;4095987424;2
992pt;4095987424;3
Lottez;4095987424;5
CarolineZ1971;4095987424;5
Feinschm3ck3r;4095987424;5
amelliger;4095987424;5
StefanW3073;4095987424;5
985vincenzoc;4095987424;3
572ileniam;4095987424;5
nikolausk779;4095987424;5
vinunio;4095987424;5
dyvoseen;4095987424;4
vod723;4095987424;5
ThomasL7389;4095987424;5
bischod;4095987424;5
stefane512;4095987424;5
uggi69;4095987424;5
nchcichi85;4095987424;5
Toto763;4095987424;3
nikolausk779;4095987424;3
Romifers;4095987424;5
Slimakova;4095987424;3
snYps;4095987424;4
Dolomit1234;4095987424;2
Renata1954;4095987424;3
632kitos;4095987424;3
kindashian;4095987424;4
amelliger;4095987424;4
ANSGAR_SCHAEFER;4095987424;5
matthiass583;4095987424;4
VanessaG4691;4095987424;5
572livias;4095987424;4
GDICH;4095987424;5
Rinolezzo;4095987424;5
CaterinaA943;4095987424;5
denise_4800;4095987424;4
Regula_1968;4095987424;5
MikeLeeW;4095987424;4
WinstonWolf85;4095987424;3
SC-No-Wi;4095987424;5
zwaergli;4095987424;1
sandrawP9356TL;4095987424;5
RomanoR44;4095987424;5
tanilea;4095987424;5
CrastB;4095987424;2
FRANCOFONTE;4095987424;3
S6015TTannaw;4095987424;4
745saram;4095987424;5
GiuliettadiRoma;4095987424;1
168renef;4095987424;1
Vanguard49;4095987424;1
WernerB600;4095987424;5
WATCH2013;4095987424;4
smd2009;4095987424;1
Rolf_Holer;4095987424;4
aluzi;4095987424;4
Dutcher71;4095987424;1
ChristianM5168;4095987424;3
842MarkB;4095987424;4
Claudia1280;4095987424;4
704MichaelS704;4095987424;5
Camper29086361076;4095400186;5
Wander20477325790;4095400186;2
Voyage22815134220;4095400186;3
612patriku;4095400186;5
beha2;4095400186;3
atrickS7965;4095400186;5
Hugo_1b;4095400186;1
ngeli009;4095400186;1
copain63;4095400186;5
HeroUpdate;4095400186;1
thrawn73;4095400186;4
knautsche;4095400186;2
U4229XMpatricka;4095400186;2
D77VCmanuels;4095400186;1
669randyh;4095400186;5
Himmreich2013;4095400186;2
simones108;4095400186;2
t8812;4095400186;3
Whyback;4095400186;5
sereloe;4095400186;3
nnyb728;4095400186;2
742beatm;4095400186;2
Traveler33733667144;4095400186;5
Rosy-1994;4095400186;5
sarina_zwerglii;4095400186;5
chiaravissa;4095400186;5
naoomiw;4095400186;5
na672017;4095400186;1
malerba1406;4095400186;1
Tilliqua;4095400186;4
KleineFee87;4095400186;5
tannerch;4095400186;4
308filippof;4095400186;3
RebeccaM5648;4095400186;5
vorn2015;4095400186;5
cheeky-kea;4095400186;4
andn2010;4095400186;4
priskah2016;4095400186;2
SieRe84;4095400186;2
Chrigel2014;4095400186;4
kiaora1973;4095400186;4
janices879;4095400186;4
MilankaS20;4095400186;1
danielagE5083DD;4095400186;4
Neuzmirsk;4095400186;1
giramondo30;4095400186;4
armadill013;4095400186;5
177sus;4095400186;5
arpad79;4095400186;2
Hexlicat;4095400186;5
claudiagR1961EW;4095400186;5
steffenh784;4095400186;5
norap158;4095400186;5
Grischa26;4095400186;3
suessf;4095400186;4
ch0c0killer;4095400186;1
ThomasG789;4095400186;3
A5811UIvanessas;4095400186;3
Suri-from-Winterthur;4095400186;4
stiger;4095400186;4
TasteHunter71;4095400186;3
kindashian;4095400186;1
Nibosan;4095400186;1
Atha2;4095400186;1
mattolino1979;4095400186;5
Odibolz;4095400186;4
589asdfa;4095400186;4
peterkreuz2;4095400186;5
ydl2015;4095400186;5
Lautemar;4095400186;4
carmenlP1432FC;4095400186;5
pamelabD766HC;4095400186;4
nayachonh;4095400186;4
Manuela-Hasler;4095400186;4
673fredos;4095400186;3
valerieh251;4095400186;2
wehrli-sandra;4095400186;5
Nibosan;4095400186;3
selinah931;4095400186;5
kastark;4095400186;5
579maurol;4095400186;5
44sheas;4095400186;4
melodyy96;4095400186;5
kariren;4095400186;4
amermi;4095400186;3
Samy-ch;4095400186;4
kindashian;4095400186;4
728andyr;4095400186;5
TheNomoro;4095400186;3
Samy-ch;4095400186;4
Mala82;4095400186;3
OneLuvK2;4095400186;5
aco_Switzerland;4095400186;3
tamarag790;4095400186;4
sunny85_8;4095400186;5
CorneliaS927;4095400186;4
MeliMei14;4095400186;4
FatimaBrenner;4095400186;4
djscode;4095400186;3
RetoG248;4095400186;4
sarahbY9139WY;4095400186;3
nibelungen13;4095400186;4
Wenscher;4095400186;1
OneLuvK2;4095400186;5
jurgastettler_CH;4095400186;2
andreasgregro;4095400186;3
martinlinl2015;4095400186;4
323lalif;4095400186;5
unkyfiorella;4095400186;4
mrsorso;4095400186;4
jjenwagner;7969145588;4
Waikoloha;7969145588;4
X9767JMmartint;7969145588;2
SwissGuyWinti;7969145588;3
curly686;247766860;3
455samuelm;247766860;4
BUW8400;247766860;3
RicoMock;247766860;5
Vespertilio;247766860;5
190martini;247766860;1
BienZh;247766860;4
pionier8;247766860;5
n800;247766860;5
JustineL1382;247766860;5
Jorina91;247766860;5
Cubalibre90;247766860;4
alfredfeuz2017;247766860;4
TheKringel;247766860;4
Widmausl;247766860;3
DanBit88;247766860;4
Martin_P6219;247766860;3
Jochanan658;247766860;4
542rogerr;247766860;4
MatTiger;247766860;5
sefroschk;247766860;2
mirop743;247766860;5
Slavie;247766860;5
spoony954;247766860;4
timop481;247766860;5
peterkreuz2;247766860;4
upopluss;247766860;4
Fisch11;247766860;5
Sternkind;247766860;5
322fritzw;247766860;5
sunnysideoflife83;247766860;2
Lynissea;247766860;5
schnitzelbrot;247766860;5
Soledad6;247766860;5
Alexander-Bindig;247766860;5
ASchweri;247766860;5
comewithus2;247766860;4
FatimaBrenner;247766860;4
1879;247766860;4
Robertocrast;247766860;5
GeriM489;247766860;5
andreassS3626YT;247766860;5
ucullax;247766860;4
tsunrise;247766860;5
Culturetraveller12;247766860;4
Mikey-Winti;247766860;5
terB548;247766860;4
Satoriosaka;247766860;4
Steibock;247766860;3
SteffenH930;247766860;5
Hyppo53;247766860;4
gobehok;247766860;5
gigiarosa;247766860;4
aco_Switzerland;247766860;5
biddingpoints;247766860;5
MG8000;247766860;5
Choli74;247766860;5
jason7401;247766860;3
swissy1983;247766860;4
piiit;247766860;4
mrsorso;247766860;5
DanielaH1052;247766860;5
DelPantalone;247766860;4
dominich631;247766860;1
siholly;247766860;3
MazMacLeod1511;247766860;5
SteveC262;247766860;5
nab88;247766860;4
keesfluitman;247766860;5
B3570ELnataliew;247766860;5
TheFabRitz;247766860;5
ChristinaKorsgaard;247766860;4
969lukass;247766860;5
Stevetheshrews;247766860;4
22secilk;247766860;4
StaceyLouPrior;247766860;4
XK150-wanderers;247766860;4
IanJ433;247766860;5
Smoke_Trees;247766860;3
LakeHouse53081;247766860;4
EdiBa683;2424724937;4
subtill2020;2424724937;1
ab7111;2424724937;5
Yapa0406;2424724937;1
TamaraSu20;2424724937;5
908judithm;2424724937;3
Suri-from-Winterthur;2424724937;5
mrgoagoa;2424724937;5
HermannWettmer;2424724937;4
ThomasK144;2424724937;1
Buyer1900;2424724937;5
mircoheule;2424724937;5
Suri-from-Winterthur;2424724937;4
denisek227;2424724937;5
Suri-from-Winterthur;2424724937;4
Sceadu74;2424724937;5
mrgoagoa;2424724937;5
Michelis_8360;2424724937;5
nutnik70;2424724937;5
13ManuelaG;2424724937;5
EEK-ZH;2424724937;5
angelasQ2109ZU;2424724937;4
stephanr107;2424724937;5
BellaBavaria;2424724937;3
Bzw;2424724937;3
Radvila;2424724937;4
asiafantasy;2424724937;5
jasmins963;359686907;4
augundohr1;359686907;5
295ClaudiaS295;359686907;5
xelman46;359686907;5
Anjalisp;387450211;4
Basti47;387450211;4
Romifers;387450211;5
O2451OHclaudiab;387450211;5
Wesley31072004;387450211;5
408fl;387450211;4
FatimaBrenner;387450211;5
paulmI6440YK;359686907;1
Sightsee689954;4143672000;5
Ferienratte;4143672000;4
Miri5T;4143672000;1
miket2201;4143672000;1
WATCH2013;4143672000;3
HP_Onit52;4143672000;4
FloWantsToEAT;4143672000;5
abianp124;4143672000;5
sbethe;4143672000;5
Frankiholiday1969;4143672000;4
augundohr1;4143672000;4
542rogerr;4143672000;4
SilviaH2003;4095987430;5
G8097YMbarbarag;4095987430;5
nfachNachschlagen;4095987430;1
Vielfalt18;4095987430;5
Fading0815;4095987430;1
MarkWinti;4095987430;4
timtim88;4095987430;1
BurninColours;4095987430;4
IngridG5;4095987430;5
puffinsandmuffins;4095987430;4
Widmausl;4095987430;4
alatinusZH;4095987430;1
Salvatore2608;4095987430;4
AndiC430;4095987430;3
kyro123;4095987430;4
aaronrH3291GV;4095987430;3
vinceg313;4095987430;2
danig991;4095987430;5
Skygardener_01;4095987430;4
CherryDarling33;4095987430;4
123456789lisa;4095987430;5
ab7111;4095987430;3
n895;4095987430;5
0bheller;4095987430;5
KathrinU32;4095987430;2
Milchkafi;4095987430;5
Steevestevensens;4095987430;5
samsungg745;4095987430;5
Widmausl;4095987430;4
MaxDolda;4095987430;5
880basilm;4095987430;5
grossluk;4095987430;4
amermi;4095987430;4
genkiroll;4095987430;2
tobiasn961;4095987430;5
Irma1978;4095987430;5
aco_Switzerland;4095987430;2
645nw;4095987430;5
kindashian;4095987430;5
sbrassel;4095987430;4
TastyHomer;4095987430;4
zellamx;4095987430;4
VincentL576;4095987430;5
Wander64097064780;5575895524;5
Gastroreferenz;5575895524;4
WERMEI;5575895524;5
BBlattmer;5575895524;5
umueller;5575895524;5
manuschweizer;5575895524;5
Gastroreferenz;5575895524;4
Trance275;5575895524;5
Feinschm3ck3r;5575895524;5
BBlattmer;5575895524;5
BewerterGastro;5575895524;5
AMD-Travel-CH;5575895524;5
schtummi;5575895524;5
Gochlinger;5575895524;5
DRG301;5575895524;5
BBlattmer;5575895524;5
Gastroreferenz;5575895524;4
CherryDarling33;5575895524;5
dgarmeili;5575895524;5
VeronJung;5575895524;5
G8722FPthomasm;5575895524;5
auraseif;5575895524;5
werni53;5575895524;5
auackerpflug;5575895524;4
Bari8542;5575895524;4
58Heinz;5575895524;4
utzmunter;5575895524;4
manw779;5575895524;4
AngelaN86;5575895524;4
Katharinamey;5575895524;5
Heinz667;5575895524;2
Fulau-City;5575895524;5
233herbertg;5575895524;5
21marianneb;5575895524;4
ChrigiR;5575895524;4
CateZurigo;4095987420;5
Niramoon;4095987420;5
gernotboiger;4095987420;5
winti93;4095987420;5
601elam;4095987420;5
Cantfindanick;4095987420;5
3sabinel;2424723261;4
sakas74;2424723261;5
martinsG6895ET;2424723261;4
JuergH466;2424723261;5
Millennium01;5320192449;1
Weissmueller;5320192449;4
Wunderbeiz;5320192449;5
Duchmand17;5320192449;5
Getaway33501189648;5320192449;5
Mogli1989;5320192449;5
philippekeller;5320192449;2
Trail17361968920;5320192449;5
Explore16898644437;5320192449;5
246annettep;5320192449;5
k8555;5320192449;2
Scenic66485141632;5320192449;5
vorn2015;5320192449;5
Kurt-ChristianT;5320192449;5
448michaelat;5320192449;4
CellaZimmi;5320192449;5
Vespertilio;5320192449;4
84marcf;5320192449;5
hampi8413;5320192449;5
652wernerf;5320192449;5
CatrinaM82;5320192449;4
blauersieg;5320192449;2
Kurt_Widmer66;5320192449;1
alme-1987;5320192449;5
Dide319364;5320192449;5
gioia2323;5320192449;1
7Maitai;5320192449;2
DanielaR1974;5320192449;2
arefaire;5320192449;5
380marcelg;5320192449;5
DashikaP1;5320192449;5
KochMari;5320192449;5
danali01;5320192449;5
Nisch7;5320192449;5
Nikson_Nikki;5320192449;5
FabianBaehler;5320192449;5
433tijanat;5320192449;5
andreaspeter1991;5320192449;5
michelleschr22;5320192449;5
Mounthop;5320192449;5
341ivanak;5320192449;5
Cartooo;5320192449;5
SerenaC2619;5320192449;5
Saveta_zh;5320192449;5
Venture26430644389;5320192449;5
Simon-Nessensohn;5320192449;5
SegelclubSchweiz;5320192449;1
Fige2057;5320192449;5
33evelynez;5320192449;4
LittleJoe6;5320192449;5
sabi-i-h1978;5320192449;2
862raphaelh;5320192449;1
HanspeterF938;5320192449;3
Explore690748;5320192449;1
manl2a;5320192449;1
20-5shana;5320192449;2
brunbeat;5320192449;5
Bohrpe;5320192449;4
AstridMeier51;5320192449;2
peterroetheli;5320192449;3
Marion100574;5320192449;1
Argili;5320192449;5
marioxk67;5320192449;2
8611948;5320192449;4
457yannika;5320192449;5
Busi65;5320192449;5
Feinschm3ck3r;5320192449;4
Steibock;5320192449;5
torianer99;5320192449;5
111urse;5320192449;4
schtummi;5320192449;4
24255453;5320192449;5
mutsch;5320192449;4
grossluk;5320192449;3
TravelNishi;5320192449;4
Risigriff;5320192449;5
jasmins963;5320192449;3
Meili44;5320192449;4
Dicke1774;5320192449;5
CH-ZH-EM;5320192449;1
RebWas;5320192449;5
Konfirmation;5320192449;5
tonybellwald;5320192449;4
dyvoseen;5320192449;5
poho2011;5320192449;1
Vims19;5320192449;2
ae1955;5320192449;2
hansbaumg;5320192449;4
dariangodi;5320192449;5
542rogerr;5320192449;4
Skarholt;5320192449;5
Wolf505;5320192449;2
nnyb728;5320192449;3
Benni_winterthurseen;5320192449;5
ziskaemily;5320192449;5
693manuelas;5320192449;3
Kathikathi123;5320192449;5
0601va;5320192449;4
MelNat87;5320192449;2
Anna201912;5320192449;5
Jochanan658;5320192449;5
UweE162;5320192449;4
mike22_117;5320192449;1
5marianne16;5320192449;5
ursrenzo;5320192449;1
Curious47914406680;5320192449;5
Nobel33;5320192449;4
992pt;5320192449;4
ErnestoLibero;5320192449;4
Mala82;5320192449;2
608renatal;5320192449;5
bbamert;5320192449;5
x_hasler;5320192449;1
D9259CPfrancescad;5320192449;3
walter_sch75;5320192449;5
AMD-Travel-CH;5320192449;4
Kevin_Kramer23;5320192449;5
Romifers;5320192449;4
EdithR251;5320192449;4
jwettstein;5320192449;4
goglee_;5320192449;5
selma_sofia123;5320192449;5
KlausSchlipf;5320192449;5
0601va;5320192449;4
hannameise;5320192449;5
Z1432GQsimong;5320192449;2
alfredr476;5320192449;5
bo2018;5320192449;3
gaby19532018;5320192449;2
Suri-from-Winterthur;5320192449;2
dorytravels85;5320192449;3
affaelem808;5320192449;2
Orca-Belva;5320192449;2
gandalfw77;5320192449;3
Widmausl;5320192449;5
pionier8;5320192449;4
CellaZimmi;5320192449;3
DonUebe;5320192449;4
ato92018;5320192449;1
WATCH2013;5320192449;3
hepaadri;5320192449;2
TiKoWi;5320192449;4
Hantastisch;5320192449;1
IngredientsTraveller;5320192449;4
Jades007;5320192449;5
miohi;5320192449;4
DaniK698;5320192449;5
Restaurant-Geniesser;5320192449;4
bertpS9323BK;5320192449;1
jsd2109;5320192449;5
IngredientsTraveller;5320192449;4
Radvila;5320192449;2
Tilliqua;5320192449;2
col120;5320192449;3
gossweiler;5320192449;5
Dolomit1234;5320192449;5
Kenou29;5320192449;3
KrokodilCCS;5320192449;5
tiwi711;5320192449;1
SabrinaC4053;5320192449;1
usii96;5320192449;4
S9447ARtomw;5320192449;3
E7390PUmarcol;5320192449;1
282danieli;5320192449;5
guido1967hesse;5320192449;1
Basil1412;5320192449;1
t18237;5320192449;3
MonikaK9238;5320192449;1
777stefanu;5320192449;5
michelbZ9655CQ;5320192449;4
HeinzD403;5320192449;4
doenzli;5320192449;2
Argili;5320192449;5
Jochanan658;5320192449;5
dyvoseen;5320192449;5
ab7111;5320192449;5
Queen1999;5320192449;2
Orgetorix;5320192449;1
Renata1954;5320192449;3
Jochanan658;5320192449;5
RD528;5320192449;1
V7135ACmichaelk;5320192449;2
nehauri;5320192449;1
amelliger;5320192449;5
ha1044;5320192449;3
SatashaS;5320192449;3
Zoran-K;5320192449;3
RolandHEdinburgh;5320192449;4
Waterpolo1s;5320192449;4
sunseeker_CH;5320192449;4
Tilliqua;5320192449;4
Friederike58;5320192449;3
Eulachtal;5320192449;4
Schattore;5320192449;5
jamese664;5320192449;5
mariobV6056SG;5320192449;5
martinwinti1000;5320192449;3
MarkusG1855;5320192449;5
304maurizioa;5320192449;3
manzanapicante;5320192449;5
kleingoku;5320192449;5
sabrinabY6939WY;5320192449;5
Martin_P6219;5320192449;3
abianp124;5320192449;4
1177rubi;5320192449;5
Jengeli;5320192449;4
Roadsurfer1;5320192449;4
AntonB1909;5320192449;5
sandrawP9356TL;5320192449;4
tanyagossweiler;5320192449;5
715melanief;5320192449;4
Zonkeydonkey;5320192449;3
110juergr;5320192449;5
zimda;5320192449;4
9mdo;5320192449;5
Grinschel;5320192449;4
mytrip_31;5320192449;5
Cosmopolitan384661;5320192449;5
FRANCOFONTE;5320192449;2
uch577;5320192449;2
Cosmopolitan384661;5320192449;5
kariren;5320192449;5
amelliger;5320192449;5
momuwi;5320192449;4
TS_Switzerland;5320192449;5
ch-weltenbummler;5320192449;3
550we;5320192449;1
karinli_binli;5320192449;3
sevrei;5320192449;3
BBlattmer;5320192449;5
queen_bee_winti;5320192449;4
MZ-CH;5320192449;5
salviasa;5320192449;3
Belinda1919;5320192449;5
johannesw108;5320192449;5
WernerandM-C;5320192449;3
juvmerten;5320192449;4
Marvvelous;5320192449;5
Jochanan658;5320192449;5
Michelis_8360;5320192449;5
GallusB_13;5320192449;4
ab7111;5320192449;5
hasenfratz53;5320192449;5
das;5320192449;2
ukyonline;5320192449;4
giantusker;5320192449;4
WernerB600;5320192449;5
kiwinads;5320192449;2
msspanda;5320192449;3
Lara_LadinaK;5320192449;5
SpeckerJ;5320192449;5
h999;5320192449;4
aco_Switzerland;5320192449;5
OliverS831;5320192449;4
mitte;5320192449;3
danielw10;5320192449;5
MG8000;5320192449;5
cougar060;5320192449;4
IWB2009;5320192449;4
stejan;5320192449;4
agglowinti;5320192449;3
Baerli50;5320192449;4
UlsanHappyMan;5320192449;4
Elodistar74;5320192449;2
JudyP520;5320192449;5
cliveb548;5320192449;4
benjaminbZ4157LQ;5320192449;4
matthipam;5320192449;4
Tony_Frae;5320192449;5
HaggisCH;5320192449;4
Danyyre;5320192449;5
X789NLanas;5320192449;5
MarkyMark58;5320192449;3
DerMargash;5320192449;5
viad43;5320192449;4
Greggstustell;5320192449;5
Largo78;5320192449;4
HerbertDi;5320192449;4
aradise27446233974;2424723261;1
Suri-from-Winterthur;2424723261;5
pionier8;2424723261;4
plusminus22;2424723261;3
claudiaforster;2424723261;4
SabineI563;2424723261;5
Jochen557;2424723261;5
Neuzmirsk;2424723261;2
Waterpolo1s;2424723261;5
mariobV6056SG;2424723261;5
Sunshine1303;2424723261;5
abianp124;2424723261;4
StephanV6745;2424723261;5
dyvoseen;2424723261;3
